model,ID,kraken_present,cv_fold,logp
ucb_lcb_n,491.0,1.0,2.0,-4.878167152404785
ucb_lcb_n,492.0,1.0,2.0,-29.810509085655212
ucb_lcb_n,493.0,1.0,2.0,-7.425988920032978
ucb_lcb_n,494.0,1.0,2.0,-33.99307805299759
ucb_lcb_n,495.0,1.0,2.0,-15.647105276584625
ucb_lcb_n,496.0,1.0,2.0,-19.202863408252597
ucb_lcb,1.0,1.0,2.0,-4.7342400550842285
ucb_lcb,2.0,1.0,2.0,-5.330717086791992
ucb_lcb,3.0,1.0,2.0,-15.580498188734055
ucb_lcb,4.0,1.0,2.0,-4.73904275894165
ucb_lcb,5.0,1.0,2.0,-4.786920070648193
ucb_lcb,6.0,1.0,2.0,-6.028709411621094
ucb_lcb,7.0,1.0,2.0,-2.7750959396362305
ucb_lcb,8.0,1.0,2.0,-38.00054655969143
ucb_lcb,9.0,1.0,2.0,-24.825374722480774
ucb_lcb,10.0,1.0,2.0,-4.817842960357666
ucb_lcb,11.0,1.0,2.0,-5.797300815582275
ucb_lcb,12.0,1.0,2.0,-3.8154027462005615
ucb_lcb,13.0,1.0,2.0,-26.42806451022625
ucb_lcb,14.0,1.0,2.0,-28.83124089241028
ucb_lcb,15.0,1.0,2.0,-8.474966049194336
ucb_lcb,16.0,1.0,2.0,-6.723520010709763
ucb_lcb,17.0,1.0,2.0,-4.92071148334071
ucb_lcb,18.0,1.0,2.0,-4.787404537200928
ucb_lcb,19.0,1.0,2.0,-6.25698184967041
ucb_lcb,20.0,1.0,2.0,-16.261430099606514
ucb_lcb,21.0,1.0,2.0,-9.378362655639648
ucb_lcb,22.0,1.0,2.0,-2.647443264722824
ucb_lcb,23.0,1.0,2.0,-16.502263724803925
ucb_lcb,24.0,1.0,2.0,-10.10077037382871
ucb_lcb,25.0,1.0,2.0,-19.31472373008728
ucb_lcb,26.0,1.0,2.0,-9.443906307220459
ucb_lcb,27.0,1.0,2.0,-34.92193531990051
ucb_lcb,28.0,1.0,2.0,-4.36066398024559
ucb_lcb,29.0,1.0,2.0,-36.93684583902359
ucb_lcb,30.0,1.0,2.0,-5.426025390625
ucb_lcb,32.0,1.0,2.0,-3.9960713386535645
ucb_lcb,33.0,1.0,2.0,-18.42068099975586
ucb_lcb,34.0,1.0,2.0,-15.553035259246826
ucb_lcb,35.0,1.0,2.0,-0.42882567271590233
ucb_lcb,36.0,1.0,2.0,-13.49101835489273
ucb_lcb,37.0,1.0,2.0,-42.34932351112366
ucb_lcb,38.0,1.0,2.0,-0.029338813619688153
ucb_lcb,39.0,1.0,2.0,-33.1289336681366
ucb_lcb,40.0,1.0,2.0,-30.25933814048767
ucb_lcb,41.0,1.0,2.0,-6.305062294006348
ucb_lcb,42.0,1.0,2.0,-10.684968886896968
ucb_lcb,43.0,1.0,2.0,-3.2976575046777725
ucb_lcb,45.0,1.0,2.0,-24.66313123703003
ucb_lcb,46.0,1.0,2.0,-8.27615737915039
ucb_lcb,47.0,1.0,2.0,-21.438879787921906
ucb_lcb,48.0,1.0,2.0,-4.900020122528076
ucb_lcb,49.0,1.0,2.0,-0.17018118500709534
ucb_lcb,50.0,1.0,2.0,-8.938486099243164
ucb_lcb,51.0,1.0,2.0,-15.788204610347748
ucb_lcb,52.0,1.0,2.0,-3.4428186416625977
ucb_lcb,53.0,1.0,2.0,-3.409548044204712
ucb_lcb,54.0,1.0,2.0,-25.31074094772339
ucb_lcb,55.0,1.0,2.0,-9.208191394805908
ucb_lcb,56.0,1.0,2.0,-23.962038293480873
ucb_lcb,58.0,1.0,2.0,-3.0724270343780518
ucb_lcb,59.0,1.0,2.0,-5.387070178985596
ucb_lcb,60.0,1.0,2.0,-5.922369003295898
ucb_lcb,61.0,1.0,2.0,-12.823748588562012
ucb_lcb,64.0,1.0,2.0,-3.9721295833587646
ucb_lcb,65.0,1.0,2.0,-0.23491418547928333
ucb_lcb,66.0,1.0,2.0,-4.830566883087158
ucb_lcb,67.0,1.0,2.0,-4.634528160095215
ucb_lcb,68.0,1.0,2.0,-24.777936458587646
ucb_lcb,69.0,1.0,2.0,-46.07875981926918
ucb_lcb,70.0,1.0,2.0,-25.858408212661743
ucb_lcb,71.0,1.0,2.0,-5.7060322761535645
ucb_lcb,72.0,1.0,2.0,-26.664631366729736
ucb_lcb,73.0,1.0,2.0,-5.900336682796478
ucb_lcb,74.0,1.0,2.0,-1.26629226654768
ucb_lcb,75.0,1.0,2.0,-34.02336120605469
ucb_lcb,76.0,1.0,2.0,-22.380733281373978
ucb_lcb,77.0,1.0,2.0,-5.071600437164307
ucb_lcb,78.0,1.0,2.0,-0.7085799500346184
ucb_lcb,79.0,1.0,2.0,-32.55047451145947
ucb_lcb,80.0,1.0,2.0,-21.990964889526367
ucb_lcb,81.0,1.0,2.0,-20.489647388458252
ucb_lcb,82.0,1.0,2.0,-17.762242421507835
ucb_lcb,83.0,1.0,2.0,-0.0010002159251598641
ucb_lcb,84.0,1.0,2.0,-0.00565176410600543
ucb_lcb,85.0,1.0,2.0,-30.68746018409729
ucb_lcb,87.0,1.0,2.0,-3.487173080444336
ucb_lcb,88.0,1.0,2.0,-29.44475156068802
ucb_lcb,89.0,1.0,2.0,-12.430193424224854
ucb_lcb,90.0,1.0,2.0,-4.536698341369629
ucb_lcb,91.0,1.0,2.0,-6.49188756942749
ucb_lcb,92.0,1.0,2.0,-14.152005195617676
ucb_lcb,93.0,1.0,2.0,-0.03969043539837003
ucb_lcb,94.0,1.0,2.0,-6.182263374328613
ucb_lcb,95.0,1.0,2.0,-9.21034049987793
ucb_lcb,96.0,1.0,2.0,-1.5434025526046753
ucb_lcb,98.0,1.0,2.0,-24.314043283462524
ucb_lcb,99.0,1.0,2.0,-30.862427473068237
ucb_lcb,101.0,1.0,2.0,-9.21034049987793
ucb_lcb,102.0,1.0,2.0,-9.17722225189209
ucb_lcb,103.0,1.0,2.0,-9.616718389093876
ucb_lcb,104.0,1.0,2.0,-14.959938049316406
ucb_lcb,105.0,1.0,2.0,-27.75778865814209
ucb_lcb,106.0,1.0,2.0,-6.3236284255981445
ucb_lcb,107.0,1.0,2.0,-25.594468474388123
ucb_lcb,108.0,1.0,2.0,-10.318479806184769
ucb_lcb,109.0,1.0,2.0,-6.32402777671814
ucb_lcb,111.0,1.0,2.0,-23.223846197128296
ucb_lcb,112.0,1.0,2.0,-11.579395771026611
ucb_lcb,113.0,1.0,2.0,-5.033807277679443
ucb_lcb,114.0,1.0,2.0,-34.73625445365906
ucb_lcb,115.0,1.0,2.0,-2.7714896202087402
ucb_lcb,116.0,1.0,2.0,-21.74496026756242
ucb_lcb,117.0,1.0,2.0,-26.45467483997345
ucb_lcb,118.0,1.0,2.0,-8.753256440162659
ucb_lcb,119.0,1.0,2.0,-0.0010002159251598641
ucb_lcb,120.0,1.0,2.0,-7.06279182434082
ucb_lcb,121.0,1.0,2.0,-12.995861291885376
ucb_lcb,122.0,1.0,2.0,-19.00772511214018
ucb_lcb,123.0,1.0,2.0,-15.397902876138687
ucb_lcb,124.0,1.0,2.0,-21.902559772133827
ucb_lcb,125.0,1.0,2.0,-6.525093078613281
ucb_lcb,126.0,1.0,2.0,-2.47623348236084
ucb_lcb,128.0,1.0,2.0,-4.83039665222168
ucb_lcb,130.0,1.0,2.0,-30.42660665512085
ucb_lcb,131.0,1.0,2.0,-20.205978870391846
ucb_lcb,132.0,1.0,2.0,-29.523799300193787
ucb_lcb,133.0,1.0,2.0,-9.147455215454102
ucb_lcb,134.0,1.0,2.0,-3.373278260231018
ucb_lcb,135.0,1.0,2.0,-9.108124196529388
ucb_lcb,136.0,1.0,2.0,-11.31413221359253
ucb_lcb,137.0,1.0,2.0,-2.8169500827789307
ucb_lcb,138.0,1.0,2.0,-17.01923894882202
ucb_lcb,139.0,1.0,2.0,-15.708709716796875
ucb_lcb,140.0,1.0,2.0,-2.991241455078125
ucb_lcb,141.0,1.0,2.0,-9.211240694210574
ucb_lcb,142.0,1.0,2.0,-6.3593645095825195
ucb_lcb,143.0,1.0,2.0,-29.17397403717041
ucb_lcb,144.0,1.0,2.0,-27.416067004203796
ucb_lcb,145.0,1.0,2.0,-5.086634159088135
ucb_lcb,146.0,1.0,2.0,-34.22096633911133
ucb_lcb,147.0,1.0,2.0,-4.086575150489807
ucb_lcb,148.0,1.0,2.0,-16.733147025108337
ucb_lcb,149.0,1.0,2.0,-9.21034049987793
ucb_lcb,150.0,1.0,2.0,-14.848215281963348
ucb_lcb,151.0,1.0,2.0,-7.406345844268799
ucb_lcb,152.0,1.0,2.0,-21.675284028053284
ucb_lcb,153.0,1.0,2.0,-9.7420112490654
ucb_lcb,154.0,1.0,2.0,-4.966187000274658
ucb_lcb,155.0,1.0,2.0,-0.570549726486206
ucb_lcb,156.0,1.0,2.0,-22.185886025428772
ucb_lcb,158.0,1.0,2.0,-7.342925053089857
ucb_lcb,159.0,1.0,2.0,-5.022473335266113
ucb_lcb,160.0,1.0,2.0,-6.164993688464165
ucb_lcb,161.0,1.0,2.0,-10.857141971588135
ucb_lcb,162.0,1.0,2.0,-0.09580286219716072
ucb_lcb,163.0,1.0,2.0,-4.944308757781982
ucb_lcb,165.0,1.0,2.0,-5.060844627441838
ucb_lcb,166.0,1.0,2.0,-8.528318166732788
ucb_lcb,167.0,1.0,2.0,-16.85204803943634
ucb_lcb,168.0,1.0,2.0,-49.39512348175049
ucb_lcb,169.0,1.0,2.0,-13.959052085876465
ucb_lcb,170.0,1.0,2.0,-5.0578837394714355
ucb_lcb,171.0,1.0,2.0,-0.0010002159251598641
ucb_lcb,172.0,1.0,2.0,-3.169699192047119
ucb_lcb,173.0,1.0,2.0,-5.623459339141846
ucb_lcb,174.0,1.0,2.0,-5.174542427062988
ucb_lcb,175.0,1.0,2.0,-28.805447578430176
ucb_lcb,176.0,1.0,2.0,-16.17526602745056
ucb_lcb,177.0,1.0,2.0,-6.642838001251221
ucb_lcb,178.0,1.0,2.0,-8.92287015914917
ucb_lcb,179.0,1.0,2.0,-4.999025821685791
ucb_lcb,180.0,1.0,2.0,-4.835984706878662
ucb_lcb,181.0,1.0,2.0,-23.768842816352844
ucb_lcb,182.0,1.0,2.0,-50.79092240333557
ucb_lcb,183.0,1.0,2.0,-27.193296670913696
ucb_lcb,185.0,1.0,2.0,-5.472936153411865
ucb_lcb,186.0,1.0,2.0,-13.43256139755249
ucb_lcb,187.0,1.0,2.0,-3.5073089599609375
ucb_lcb,188.0,1.0,2.0,-0.30212684720754623
ucb_lcb,190.0,1.0,2.0,-8.008890122175217
ucb_lcb,191.0,1.0,2.0,-28.625351130962372
ucb_lcb,192.0,1.0,2.0,-4.838436603546143
ucb_lcb,193.0,1.0,2.0,-29.436527490615845
ucb_lcb,195.0,1.0,2.0,-9.563994884490967
ucb_lcb,196.0,1.0,2.0,-5.922145843505859
ucb_lcb,197.0,1.0,2.0,-11.91162633895874
ucb_lcb,198.0,1.0,2.0,-4.774571895599365
ucb_lcb,199.0,1.0,2.0,-19.687661588191986
ucb_lcb,200.0,1.0,2.0,-23.378145933151245
ucb_lcb,201.0,1.0,2.0,-2.9512548446655273
ucb_lcb,202.0,1.0,2.0,-21.113598495721817
ucb_lcb,203.0,1.0,2.0,-21.805180549621582
ucb_lcb,204.0,1.0,2.0,-9.14308962225914
ucb_lcb,205.0,1.0,2.0,-3.532735824584961
ucb_lcb,206.0,1.0,2.0,-4.777390956878662
ucb_lcb,207.0,1.0,2.0,-5.7372727394104
ucb_lcb,208.0,1.0,2.0,-17.014009460806847
ucb_lcb,209.0,1.0,2.0,-4.777620792388916
ucb_lcb,210.0,1.0,2.0,-0.17433197237551212
ucb_lcb,211.0,1.0,2.0,-4.624191761016846
ucb_lcb,212.0,1.0,2.0,-5.264852046966553
ucb_lcb,213.0,1.0,2.0,-24.40693837404251
ucb_lcb,214.0,1.0,2.0,-9.576547861099243
ucb_lcb,215.0,1.0,2.0,-19.946443989872932
ucb_lcb,216.0,1.0,2.0,-5.3488450050354
ucb_lcb,217.0,1.0,2.0,-7.9027470126748085
ucb_lcb,218.0,1.0,2.0,-9.617311030626297
ucb_lcb,219.0,1.0,2.0,-47.49794837273657
ucb_lcb,220.0,1.0,2.0,-9.21034049987793
ucb_lcb,221.0,1.0,2.0,-27.101303815841675
ucb_lcb,222.0,1.0,2.0,-29.329017400741577
ucb_lcb,223.0,1.0,2.0,-54.80309361219406
ucb_lcb,224.0,1.0,2.0,-2.6645978689193726
ucb_lcb,225.0,1.0,2.0,-5.940759658813477
ucb_lcb,226.0,1.0,2.0,-13.673583745956421
ucb_lcb,227.0,1.0,2.0,-23.51688313484192
ucb_lcb,228.0,1.0,2.0,-2.8733010292053223
ucb_lcb,229.0,1.0,2.0,-0.0014195967523846775
ucb_lcb,230.0,1.0,2.0,-34.54227614402771
ucb_lcb,231.0,1.0,2.0,-9.910379886627197
ucb_lcb,232.0,1.0,2.0,-9.531969547271729
ucb_lcb,233.0,1.0,2.0,-16.866939831525087
ucb_lcb,234.0,1.0,2.0,-5.301121711730957
ucb_lcb,236.0,1.0,2.0,-22.821997582912445
ucb_lcb,237.0,1.0,2.0,-5.117422580718994
ucb_lcb,239.0,1.0,2.0,-2.4186346530914307
ucb_lcb,240.0,1.0,2.0,-24.281468152999878
ucb_lcb,241.0,1.0,2.0,-31.668757796287537
ucb_lcb,242.0,1.0,2.0,-29.72609919309616
ucb_lcb,243.0,1.0,2.0,-4.775437831878662
ucb_lcb,244.0,1.0,2.0,-22.778718292713165
ucb_lcb,245.0,1.0,2.0,-0.0010002159251598641
ucb_lcb,246.0,1.0,2.0,-25.324838757514954
ucb_lcb,247.0,1.0,2.0,-28.057414531707764
ucb_lcb,248.0,1.0,2.0,-33.22974178195
ucb_lcb,249.0,1.0,2.0,-4.87265145778656
ucb_lcb,250.0,1.0,2.0,-33.688557386398315
ucb_lcb,252.0,1.0,2.0,-23.85276472568512
ucb_lcb,253.0,1.0,2.0,-4.931313991546631
ucb_lcb,254.0,1.0,2.0,-13.121204197406769
ucb_lcb,255.0,1.0,2.0,-18.200145721435547
ucb_lcb,257.0,1.0,2.0,-3.6559810638427734
ucb_lcb,258.0,1.0,2.0,-0.1857986692339182
ucb_lcb,259.0,1.0,2.0,-4.855459213256836
ucb_lcb,260.0,1.0,2.0,-27.93892228603363
ucb_lcb,261.0,1.0,2.0,-0.0020047056605108082
ucb_lcb,262.0,1.0,2.0,-24.23860192298889
ucb_lcb,263.0,1.0,2.0,-23.57959282398224
ucb_lcb,264.0,1.0,2.0,-37.391249895095825
ucb_lcb,266.0,1.0,2.0,-39.637675285339355
ucb_lcb,267.0,1.0,2.0,-27.199002981185913
ucb_lcb,268.0,1.0,2.0,-1.1868067905306816
ucb_lcb,269.0,1.0,2.0,-14.61298954486847
ucb_lcb,270.0,1.0,2.0,-1.0261750221252441
ucb_lcb,271.0,1.0,2.0,-17.971640825271606
ucb_lcb,272.0,1.0,2.0,-38.17895535053685
ucb_lcb,273.0,1.0,2.0,-24.649717271327972
ucb_lcb,274.0,1.0,2.0,-2.898165225982666
ucb_lcb,275.0,1.0,2.0,-0.10975096467882395
ucb_lcb,276.0,1.0,2.0,-0.0010002159251598641
ucb_lcb,277.0,1.0,2.0,-0.0010002159251598641
ucb_lcb,278.0,1.0,2.0,-5.153310775756836
ucb_lcb,279.0,1.0,2.0,-5.60092756152153
ucb_lcb,280.0,1.0,2.0,-5.274435043334961
ucb_lcb,282.0,1.0,2.0,-9.848536968231201
ucb_lcb,283.0,1.0,2.0,-2.0614170879125595
ucb_lcb,284.0,1.0,2.0,-27.116414546966553
ucb_lcb,285.0,1.0,2.0,-18.796383872628212
ucb_lcb,286.0,1.0,2.0,-4.7988080978393555
ucb_lcb,287.0,1.0,2.0,-31.75623469054699
ucb_lcb,288.0,1.0,2.0,-4.967634201049805
ucb_lcb,289.0,1.0,2.0,-12.709690809249878
ucb_lcb,290.0,1.0,2.0,-25.961183547973633
ucb_lcb,291.0,1.0,2.0,-10.12510061264038
ucb_lcb,292.0,1.0,2.0,-33.89969779551029
ucb_lcb,293.0,1.0,2.0,-11.640187412500381
ucb_lcb,294.0,1.0,2.0,-7.14352622628212
ucb_lcb,295.0,1.0,2.0,-10.209950029850006
ucb_lcb,296.0,1.0,2.0,-5.811181902885437
ucb_lcb,297.0,1.0,2.0,-28.611308574676514
ucb_lcb,298.0,1.0,2.0,-3.3271727561950684
ucb_lcb,299.0,1.0,2.0,-32.74584448337555
ucb_lcb,300.0,1.0,2.0,-2.0291452407836914
ucb_lcb,301.0,1.0,2.0,-9.21034049987793
ucb_lcb,302.0,1.0,2.0,-0.0010002159251598641
ucb_lcb,303.0,1.0,2.0,-5.050756931304932
ucb_lcb,304.0,1.0,2.0,-3.4033031463623047
ucb_lcb,305.0,1.0,2.0,-24.491013899445534
ucb_lcb,306.0,1.0,2.0,-10.631971597671509
ucb_lcb,307.0,1.0,2.0,-27.80194103717804
ucb_lcb,308.0,1.0,2.0,-5.423407554626465
ucb_lcb,309.0,1.0,2.0,-29.709794726222754
ucb_lcb,310.0,1.0,2.0,-25.809690237045288
ucb_lcb,311.0,1.0,2.0,-6.09640645980835
ucb_lcb,312.0,1.0,2.0,-5.260072708129883
ucb_lcb,313.0,1.0,2.0,-14.753084193915129
ucb_lcb,314.0,1.0,2.0,-34.046215653419495
ucb_lcb,315.0,1.0,2.0,-4.9909772872924805
ucb_lcb,316.0,1.0,2.0,-2.821600914001465
ucb_lcb,317.0,1.0,2.0,-26.145398139953613
ucb_lcb,318.0,1.0,2.0,-19.911486268043518
ucb_lcb,319.0,1.0,2.0,-3.2795629501342773
ucb_lcb,320.0,1.0,2.0,-32.82746970653534
ucb_lcb,321.0,1.0,2.0,-34.205475091934204
ucb_lcb,322.0,1.0,2.0,-15.22010072437115
ucb_lcb,323.0,1.0,2.0,-9.491792678833008
ucb_lcb,324.0,1.0,2.0,-27.190406560897827
ucb_lcb,325.0,1.0,2.0,-17.34241477958858
ucb_lcb,326.0,1.0,2.0,-0.5709525011479855
ucb_lcb,327.0,1.0,2.0,-5.182964265346527
ucb_lcb,328.0,1.0,2.0,-11.161176443099976
ucb_lcb,329.0,1.0,2.0,-4.8974456787109375
ucb_lcb,330.0,1.0,2.0,-0.0010002159251598641
ucb_lcb,331.0,1.0,2.0,-5.450510025024414
ucb_lcb,332.0,1.0,2.0,-6.030153274536133
ucb_lcb,333.0,1.0,2.0,-3.152569890022278
ucb_lcb,334.0,1.0,2.0,-4.867015838623047
ucb_lcb,336.0,1.0,2.0,-0.0010002159251598641
ucb_lcb,337.0,1.0,2.0,-0.8233820348978043
ucb_lcb,338.0,1.0,2.0,-9.64202618598938
ucb_lcb,340.0,1.0,2.0,-12.226115703582764
ucb_lcb,341.0,1.0,2.0,-10.407056331634521
ucb_lcb,342.0,1.0,2.0,-15.20613694190979
ucb_lcb,343.0,1.0,2.0,-12.919321417808533
ucb_lcb,344.0,1.0,2.0,-27.219522714614868
ucb_lcb,346.0,1.0,2.0,-1.0172654390335083
ucb_lcb,347.0,1.0,2.0,-23.42098093032837
ucb_lcb,348.0,1.0,2.0,-0.7883692607283592
ucb_lcb,350.0,1.0,2.0,-0.0010002159251598641
ucb_lcb,351.0,1.0,2.0,-20.53900110721588
ucb_lcb,352.0,1.0,2.0,-34.44214081764221
ucb_lcb,353.0,1.0,2.0,-4.822017669677734
ucb_lcb,354.0,1.0,2.0,-4.794394493103027
ucb_lcb,355.0,1.0,2.0,-0.0010002159251598641
ucb_lcb,356.0,1.0,2.0,-9.21034049987793
ucb_lcb,357.0,1.0,2.0,-7.507560729980469
ucb_lcb,358.0,1.0,2.0,-3.1698060035705566
ucb_lcb,359.0,1.0,2.0,-11.092618867754936
ucb_lcb,361.0,1.0,2.0,-6.649175643920898
ucb_lcb,362.0,1.0,2.0,-26.1779226064682
ucb_lcb,363.0,1.0,2.0,-16.903545141220093
ucb_lcb,364.0,1.0,2.0,-4.868505954742432
ucb_lcb,365.0,1.0,2.0,-36.94133644737303
ucb_lcb,367.0,1.0,2.0,-41.993640184402466
ucb_lcb,368.0,1.0,2.0,-5.661464214324951
ucb_lcb,369.0,1.0,2.0,-5.022591590881348
ucb_lcb,371.0,1.0,2.0,-38.13692283630371
ucb_lcb,372.0,1.0,2.0,-21.028086185455322
ucb_lcb,373.0,1.0,2.0,-16.548005163669586
ucb_lcb,374.0,1.0,2.0,-4.355386734008789
ucb_lcb,375.0,1.0,2.0,-4.7497100830078125
ucb_lcb,376.0,1.0,2.0,-10.946996688842773
ucb_lcb,377.0,1.0,2.0,-9.2304847240448
ucb_lcb,378.0,1.0,2.0,-6.066465616226196
ucb_lcb,379.0,1.0,2.0,-24.868286073207855
ucb_lcb,380.0,1.0,2.0,-9.327107906341553
ucb_lcb,381.0,1.0,2.0,-0.0010002159251598641
ucb_lcb,382.0,1.0,2.0,-9.586011409759521
ucb_lcb,383.0,1.0,2.0,-18.420781021348375
ucb_lcb,384.0,1.0,2.0,-5.265549659729004
ucb_lcb,385.0,1.0,2.0,-18.446940968497074
ucb_lcb,386.0,1.0,2.0,-39.197731256484985
ucb_lcb,387.0,1.0,2.0,-16.505057901144028
ucb_lcb,388.0,1.0,2.0,-6.928722381591797
ucb_lcb,389.0,1.0,2.0,-4.778578281402588
ucb_lcb,390.0,1.0,2.0,-29.922180652618408
ucb_lcb,391.0,1.0,2.0,-7.9243998527526855
ucb_lcb,392.0,1.0,2.0,-40.194223031401634
ucb_lcb,393.0,1.0,2.0,-40.46415066719055
ucb_lcb,394.0,1.0,2.0,-24.397479981184006
ucb_lcb,395.0,1.0,2.0,-7.528074532747269
ucb_lcb,396.0,1.0,2.0,-38.055115699768066
ucb_lcb,397.0,1.0,2.0,-7.0612406730651855
ucb_lcb,398.0,1.0,2.0,-30.24441170692444
ucb_lcb,399.0,1.0,2.0,-27.29353356361389
ucb_lcb,400.0,1.0,2.0,-26.021039094775915
ucb_lcb,401.0,1.0,2.0,-21.29451522231102
ucb_lcb,402.0,1.0,2.0,-25.065167903900146
ucb_lcb,403.0,1.0,2.0,-21.867507725954056
ucb_lcb,404.0,1.0,2.0,-27.706503748893738
ucb_lcb,405.0,1.0,2.0,-24.191545486450195
ucb_lcb,407.0,1.0,2.0,-4.781559944152832
ucb_lcb,408.0,1.0,2.0,-4.729743003845215
ucb_lcb,409.0,1.0,2.0,-0.0010002159251598641
ucb_lcb,410.0,1.0,2.0,-19.71798086166382
ucb_lcb,412.0,1.0,2.0,-27.931771755218506
ucb_lcb,413.0,1.0,2.0,-27.459097743034363
ucb_lcb,414.0,1.0,2.0,-15.247722744941711
ucb_lcb,415.0,1.0,2.0,-10.520862102508545
ucb_lcb,416.0,1.0,2.0,-24.640272855758667
ucb_lcb,417.0,1.0,2.0,-34.332460165023804
ucb_lcb,418.0,1.0,2.0,-1.6827438175678253
ucb_lcb,419.0,1.0,2.0,-1.830318570137024
ucb_lcb,420.0,1.0,2.0,-18.27072225511074
ucb_lcb,421.0,1.0,2.0,-0.26728841848671436
ucb_lcb,422.0,1.0,2.0,-0.1311194133013487
ucb_lcb,424.0,1.0,2.0,-7.247446537017822
ucb_lcb,425.0,1.0,2.0,-2.766967296600342
ucb_lcb,426.0,1.0,2.0,-9.84800100326538
ucb_lcb,428.0,1.0,2.0,-3.011658191680908
ucb_lcb,429.0,1.0,2.0,-14.880445450544357
ucb_lcb,430.0,1.0,2.0,-4.868892669677734
ucb_lcb,431.0,1.0,2.0,-7.212296485900879
ucb_lcb,432.0,1.0,2.0,-19.18752908706665
ucb_lcb,433.0,1.0,2.0,-9.21034049987793
ucb_lcb,434.0,1.0,2.0,-29.638689517974854
ucb_lcb,435.0,1.0,2.0,-13.024315595626831
ucb_lcb,436.0,1.0,2.0,-3.4763259887695312
ucb_lcb,437.0,1.0,2.0,-4.597410678863525
ucb_lcb,438.0,1.0,2.0,-8.693558394908905
ucb_lcb,439.0,1.0,2.0,-17.601495209150016
ucb_lcb,440.0,1.0,2.0,-4.809501647949219
ucb_lcb,441.0,1.0,2.0,-17.520988941192627
ucb_lcb,442.0,1.0,2.0,-0.0010002159251598641
ucb_lcb,443.0,1.0,2.0,-9.21034049987793
ucb_lcb,444.0,1.0,2.0,-6.514197587966919
ucb_lcb,445.0,1.0,2.0,-36.84136199951172
ucb_lcb,446.0,1.0,2.0,-9.21034049987793
ucb_lcb,447.0,1.0,2.0,-8.940818410366774
ucb_lcb,448.0,1.0,2.0,-18.612840056419373
ucb_lcb,449.0,1.0,2.0,-4.821349143981934
ucb_lcb,450.0,1.0,2.0,-30.488136291503906
ucb_lcb,451.0,1.0,2.0,-9.969646453857422
ucb_lcb,452.0,1.0,2.0,-24.627975583076477
ucb_lcb,453.0,1.0,2.0,-32.03682780265808
ucb_lcb,454.0,1.0,2.0,-30.347219958901405
ucb_lcb,455.0,1.0,2.0,-1.853290593251586
ucb_lcb,456.0,1.0,2.0,-28.82758855819702
ucb_lcb,457.0,1.0,2.0,-3.057201385498047
ucb_lcb,458.0,1.0,2.0,-28.60805058479309
ucb_lcb,459.0,1.0,2.0,-7.055107146501541
ucb_lcb,460.0,1.0,2.0,-4.0716025829315186
ucb_lcb,461.0,1.0,2.0,-9.21034049987793
ucb_lcb,462.0,1.0,2.0,-7.5518999099731445
ucb_lcb,463.0,1.0,2.0,-5.048007488250732
ucb_lcb,464.0,1.0,2.0,-1.1320085525512695
ucb_lcb,465.0,1.0,2.0,-6.746156215667725
ucb_lcb,466.0,1.0,2.0,-38.932140082120895
ucb_lcb,467.0,1.0,2.0,-19.501083225011826
ucb_lcb,468.0,1.0,2.0,-14.474803261458874
ucb_lcb,469.0,1.0,2.0,-5.616767406463623
ucb_lcb,470.0,1.0,2.0,-9.272161483764648
ucb_lcb,471.0,1.0,2.0,-27.049660205841064
ucb_lcb,472.0,1.0,2.0,-4.937962055206299
ucb_lcb,473.0,1.0,2.0,-5.4800591468811035
ucb_lcb,474.0,1.0,2.0,-19.01291251182556
ucb_lcb,475.0,1.0,2.0,-2.6103739738464355
ucb_lcb,476.0,1.0,2.0,-0.07806162117049098
ucb_lcb,477.0,1.0,2.0,-27.760488510131836
ucb_lcb,478.0,1.0,2.0,-9.074838161468506
ucb_lcb,479.0,1.0,2.0,-3.8980748653411865
ucb_lcb,480.0,1.0,2.0,-28.52230329811573
ucb_lcb,481.0,1.0,2.0,-16.551380217075348
ucb_lcb,482.0,1.0,2.0,-8.344359397888184
ucb_lcb,483.0,1.0,2.0,-5.563513278961182
ucb_lcb,484.0,1.0,2.0,-21.376282811164856
ucb_lcb,485.0,1.0,2.0,-4.534659385681152
ucb_lcb,486.0,1.0,2.0,-5.4622931480407715
ucb_lcb,487.0,1.0,2.0,-4.866695404052734
ucb_lcb,488.0,1.0,2.0,-33.71823309620959
ucb_lcb,490.0,1.0,2.0,-5.389797210693359
ucb_lcb,491.0,1.0,2.0,-5.368973255157471
ucb_lcb,492.0,1.0,2.0,-37.56609010696411
ucb_lcb,493.0,1.0,2.0,-6.327654017135501
ucb_lcb,494.0,1.0,2.0,-60.322171568870544
ucb_lcb,495.0,1.0,2.0,-14.176890343427658
ucb_lcb,496.0,1.0,2.0,-22.199770776554942
ucb_b0,1.0,1.0,2.0,-4.804224967956543
ucb_b0,2.0,1.0,2.0,-4.984961986541748
ucb_b0,3.0,1.0,2.0,-14.037981629371643
ucb_b0,4.0,1.0,2.0,-4.849184513092041
ucb_b0,5.0,1.0,2.0,-4.806436538696289
ucb_b0,6.0,1.0,2.0,-4.846045970916748
ucb_b0,7.0,1.0,2.0,-3.2187390327453613
ucb_b0,8.0,1.0,2.0,-17.656214624643326
ucb_b0,9.0,1.0,2.0,-24.380950450897217
ucb_b0,10.0,1.0,2.0,-4.9386820793151855
