ID,kraken_present,ls,beta,tau
87,0,1.0775359869003296,0.1062416136264801,0.046487558633089066
88,0,1.2072007656097412,0.13246871531009674,0.04783584177494049
89,0,1.4805636405944824,0.013728500343859196,0.035523779690265656
90,0,1.5806047916412354,0.04206671565771103,0.07155930250883102
91,0,1.2088981866836548,0.019731374457478523,0.0387100987136364
92,0,1.0041745901107788,0.03387952223420143,0.054830871522426605
93,0,1.4318464994430542,0.047520801424980164,0.029700400307774544
94,0,1.5047001838684082,0.02563684992492199,0.03253321722149849
95,0,0.8057575821876526,0.03690064698457718,0.09393653273582458
96,0,1.2150577306747437,0.2031879872083664,0.03626885637640953
98,0,0.9020480513572693,0.25542861223220825,0.03851289674639702
99,0,0.9881547689437866,0.18343423306941986,0.03795624524354935
101,0,1.0835539102554321,0.03573822230100632,0.05275990813970566
102,0,1.0985088348388672,-0.025943048298358917,0.07053246349096298
103,0,1.1008554697036743,-0.005427167750895023,0.058687616139650345
104,0,1.4264181852340698,0.1344747096300125,0.08266226202249527
105,0,0.7408730387687683,0.12922875583171844,0.08815105259418488
106,0,0.9831410646438599,0.20699848234653473,0.057401999831199646
107,0,0.7183847427368164,0.34581589698791504,0.031349316239356995
108,0,1.4656587839126587,-0.009845511056482792,0.0478309765458107
109,0,1.1250818967819214,0.22675327956676483,0.03570292890071869
111,0,1.0236066579818726,0.10316691547632217,0.046857062727212906
112,0,0.9286968111991882,0.20366930961608887,0.0343940444290638
113,0,1.0265191793441772,0.2422313541173935,0.04255235940217972
114,0,1.0357627868652344,0.05315602570772171,0.031738411635160446
115,0,0.9779950380325317,0.3057020902633667,0.04222686216235161
116,0,1.1377278566360474,-0.09735308587551117,0.06277498602867126
117,0,0.8618032336235046,0.3120700418949127,0.030891722068190575
118,0,1.1970185041427612,0.1007038876414299,0.039393045008182526
119,0,1.1511772871017456,0.012751244008541107,0.02936624363064766
120,0,1.2009903192520142,0.3176232874393463,0.035364095121622086
121,0,1.3474376201629639,0.24476760625839233,0.050278473645448685
122,0,1.3370652198791504,-0.009042847901582718,0.040047477930784225
123,0,1.0783841609954834,-0.10044088959693909,0.05350794270634651
124,0,0.8988520503044128,0.11485853046178818,0.040578361600637436
125,0,1.103158712387085,0.16434615850448608,0.07367249578237534
126,0,1.072766900062561,0.26549774408340454,0.030349304899573326
128,0,1.372891902923584,-0.0009561210172250867,0.059176865965127945
130,0,0.9432104825973511,0.2983412444591522,0.02750570885837078
131,0,1.0039708614349365,-0.14233046770095825,0.08170382678508759
132,0,0.8421087265014648,0.21196113526821136,0.028109632432460785
133,0,1.2036598920822144,0.09102454036474228,0.04157481715083122
134,0,1.3013683557510376,0.11888188868761063,0.03841136023402214
135,0,1.000998616218567,0.0937701016664505,0.05944235995411873
136,0,0.899432897567749,-0.2319553643465042,0.07706265896558762
137,0,1.341472864151001,0.10363686829805374,0.029436020180583
138,0,1.2547768354415894,0.046348344534635544,0.03955408185720444
139,0,0.9132387638092041,0.11869508028030396,0.03991762921214104
140,0,0.9342209100723267,0.1599372923374176,0.04108118265867233
141,0,0.9243512153625488,-0.02048039250075817,0.04196683317422867
142,0,1.3328927755355835,0.03070823848247528,0.04586462676525116
143,0,0.9166101217269897,0.09181869029998779,0.04159923270344734
144,0,1.4913809299468994,0.24222113192081451,0.04950287565588951
